3	0.518460
4	0.484348
5	0.495805
6	0.459437
7	0.554685
8	0.515969
9	0.502240
10	0.570669
11	0.460569
12	0.525166
13	0.705049
14	0.569746
15	0.510659
16	0.505405
17	0.513648
18	0.622677
19	0.461978
20	0.519201
21	0.591109
22	0.674040
23	0.662313
24	0.504754
25	0.356921
26	0.699129
27	0.451334
28	0.250611
29	0.598287
30	0.572090
31	0.506391
32	0.482514
33	0.349614
34	0.608278
35	0.582431
36	0.362752
37	0.604754
38	0.619645
39	0.353347
40	0.418318
41	0.631038
42	0.569501
43	0.424081
44	0.345889
45	0.639169
46	0.619528
47	0.637343
48	0.541615
49	0.277258
50	0.724718
51	0.628450
52	0.583314
53	0.626531
54	0.517898
55	0.567475
56	0.563064
57	0.479401
58	0.497570
59	0.626050
60	0.613509
61	0.368577
62	0.530513
63	0.704424
64	0.614655
65	0.435941
66	0.512739
67	0.576215
68	0.612473
69	0.707866
70	0.641889
71	0.512230
72	0.646705
73	0.653920
74	0.566613
75	0.625553
76	0.569954
77	0.423499
78	0.425569
79	0.484318
80	0.500710
81	0.398568
82	0.451154
83	0.511890
84	0.496896
85	0.573712
86	0.603570
87	0.587462
88	0.622403
89	0.480618
90	0.569173
91	0.625020
92	0.387042
93	0.654053
94	0.561586
95	0.487472
96	0.682832
97	0.582004
98	0.544786
99	0.535934
100	0.673447
101	0.757937
102	0.559349
103	0.356172
104	0.508507
105	0.770251
106	0.622110
107	0.480079
108	0.555473
109	0.623287
110	0.485899
111	0.606444
112	0.798509
113	0.449548
114	0.284766
115	0.751407
116	0.651713
117	0.448892
118	0.525199
119	0.557232
120	0.513555
121	0.501041
122	0.392229
123	0.556652
124	0.611926
125	0.654029
126	0.658577
127	0.491836
128	0.332581
129	0.675471
130	0.636612
131	0.436798
132	0.490316
133	0.891359
134	0.524349
135	0.301863
136	0.591401
137	0.510934
138	0.507453
139	0.463175
140	0.443060
141	0.476214
142	0.467992
143	0.525230
144	0.431415
145	0.332438
146	0.564548
147	0.776922
148	0.592080
149	0.484804
150	0.658108
151	0.582104
152	0.422986
153	0.541097
154	0.536846
155	0.613005
156	0.496570
157	0.455701
158	0.546503
159	0.444791
160	0.696902
161	0.520990
162	0.504307
163	0.495422
164	0.451621
165	0.465590
166	0.454068
167	0.422479
168	0.620362
169	0.617252
170	0.490105
171	0.594230
172	0.456659
173	0.365421
174	0.534588
175	0.565629
176	0.545983
177	0.575674
178	0.618906
179	0.474713
180	0.405789
181	0.664604
182	0.545472
183	0.428270
184	0.478446
185	0.478725
186	0.504674
187	0.547459
188	0.537323
189	0.430374
190	0.480137
191	0.438849
192	0.432433
193	0.558932
194	0.548020
195	0.474270
196	0.443391
197	0.506648
198	0.459042
199	0.550375
200	0.549372
201	0.425036
202	0.683934
