3	0.414440
4	0.830782
5	0.565887
6	0.321155
7	0.820174
8	0.669921
9	0.463287
10	0.719937
11	0.550428
12	0.613909
13	0.879066
14	0.921946
15	0.476317
16	0.238931
17	1.000000
18	0.982237
19	0.448053
20	0.280383
21	0.818496
22	0.666580
23	0.986181
24	0.642882
25	0.182181
26	0.823586
27	0.486024
28	0.149194
29	0.994087
30	0.599236
31	0.202230
32	0.523287
33	0.993314
34	1.000000
35	0.688166
36	0.614869
37	1.000000
38	0.786651
39	0.384284
40	0.143164
41	0.945368
42	0.717674
43	0.371220
44	0.268679
45	0.942032
46	0.744246
47	0.999796
48	0.555576
49	0.164124
50	0.737800
51	0.718121
52	0.997259
53	1.000000
54	0.422650
55	1.000000
56	0.528595
57	1.000000
58	0.710519
59	1.000000
60	0.578693
61	0.194827
62	0.507062
63	1.000000
64	0.575514
65	0.213194
66	0.371193
67	0.999756
68	0.604863
69	0.647004
70	0.973731
71	0.523817
72	0.993358
73	0.688467
74	0.998256
75	0.976296
76	0.569978
77	0.329085
78	0.435107
79	0.490872
80	0.547728
81	0.409263
82	0.476465
83	0.475672
84	0.490295
85	0.987015
86	0.749628
87	0.996149
88	0.513827
89	0.403705
90	0.969516
91	0.628618
92	0.249898
93	0.671551
94	1.000000
95	0.601349
96	1.000000
97	0.579628
98	0.234086
99	1.000000
100	1.000000
101	0.697751
102	0.389181
103	0.384371
104	0.483589
105	1.000000
106	0.529492
107	1.000000
108	0.738313
109	0.536076
110	0.265605
111	0.309140
112	0.933050
113	0.577536
114	0.216784
115	0.893290
116	0.995060
117	0.612430
118	0.947266
119	0.583667
120	0.953093
121	0.561352
122	0.152284
123	0.748937
124	0.887868
125	0.894863
126	0.711018
127	0.330627
128	0.327605
129	0.877041
130	0.998380
131	0.466839
132	0.323731
133	0.999819
134	0.548398
135	0.223612
136	0.709350
137	0.563817
138	0.957763
139	0.569143
140	0.341809
141	0.586822
142	0.487099
143	0.498988
144	0.477303
145	0.304854
146	0.527495
147	0.917204
148	0.495426
149	0.455331
150	0.983262
151	0.596059
152	0.246972
153	0.764888
154	0.994131
155	0.816125
156	0.422718
157	0.440060
158	0.630383
159	0.497394
160	1.000000
161	0.525756
162	0.980359
163	0.752713
164	0.555625
165	0.567865
166	0.344301
167	0.971298
168	0.900514
169	0.647574
170	0.371970
171	0.730924
172	0.517955
173	0.352955
174	0.586024
175	0.666259
176	0.728543
177	0.550175
178	0.549627
179	0.581004
180	0.589423
181	0.760360
182	0.671858
183	0.521840
184	0.309441
185	0.482356
186	0.489608
187	0.876798
188	0.564752
189	0.293515
190	0.674642
191	0.410038
192	0.356877
193	0.874588
194	0.724096
195	0.387384
196	0.371254
197	0.475454
198	0.502880
199	0.875441
200	0.524350
201	0.256205
202	0.678306
203	0.944546
204	0.599837
205	0.929183
206	0.940835
207	0.694690
208	0.393075
209	0.310464
210	0.994573
211	0.997045
212	0.966606
213	0.421519
214	0.105573
215	1.000000
216	0.796285
217	0.865205
218	0.526572
219	0.999997
220	1.000000
221	0.883751
222	0.451992
223	0.383374
224	0.663111
225	0.630249
226	0.595688
227	0.539539
228	0.288621
229	0.436020
230	0.665902
231	0.629945
232	0.684850
233	0.594667
234	0.388013
235	0.958886
236	0.598682
237	0.806572
238	0.685338
239	0.411715
240	0.357042
241	0.514543
242	0.724870
243	0.611242
244	0.469287
245	0.561385
246	0.636463
247	0.538174
248	0.553978
249	0.491679
250	0.648889
251	0.988585
252	0.818438
253	0.807995
254	0.435822
255	0.317312
256	0.617849
257	0.427917
258	0.512088
259	0.568819
260	0.678467
261	1.000000
262	1.000000
263	0.422650
264	1.000000
265	0.434315
266	0.375077
267	0.171359
268	0.431027
269	0.794618
270	0.436045
271	0.451707
272	0.368217
273	0.283278
274	1.000000
275	1.000000
276	0.631729
277	0.680944
278	0.584592
279	0.465480
280	0.667670
281	0.824233
282	0.573835
283	0.375370
284	0.997055
285	0.540854
286	0.239331
287	0.988718
288	0.794263
289	0.581536
290	0.838728
291	0.474726
292	0.331943
293	0.622752
294	0.414453
295	0.302929
296	0.441587
297	0.586756
298	0.451996
299	0.305693
300	0.473166
301	0.548189
302	0.543223
303	0.688385
304	0.597866
305	0.766938
306	0.520156
307	0.964903
308	0.601521
309	0.286034
310	0.655244
311	0.977856
312	0.956747
313	1.000000
314	0.534929
315	0.156075
316	1.000000
317	0.996442
318	0.510258
319	0.163894
320	1.000000
321	0.602921
322	0.880610
323	1.000000
324	0.648149
325	0.360865
326	0.372048
327	0.495291
328	0.909652
329	0.617474
330	0.861258
331	0.984664
332	0.487912
333	0.276486
334	0.937341
335	0.657034
336	0.290716
337	0.655357
338	0.710757
339	0.609589
340	0.847715
341	1.000000
342	0.946423
343	0.801615
344	0.608929
345	0.266564
346	1.000000
347	0.993205
348	0.713673
349	0.411612
350	0.449430
351	0.960269
352	1.000000
353	0.422650
354	1.000000
355	0.665046
356	0.458651
357	0.507862
358	0.598974
359	1.000000
360	0.547129
361	0.144881
362	0.905422
363	1.000000
364	0.458885
365	0.105573
366	0.759147
367	0.508577
368	0.261467
369	0.515382
370	0.502825
371	0.915525
372	0.986100
373	0.853920
374	0.919103
375	0.342100
376	0.102815
377	0.463171
378	0.362168
379	0.122500
380	0.572448
381	0.723767
382	0.269825
383	1.000000
384	1.000000
385	0.422651
386	1.000000
387	1.000000
388	0.711325
389	1.000000
390	0.422650
391	1.000000
392	0.651966
393	0.697517
394	0.489682
395	0.505047
396	0.756804
397	1.000000
398	1.000000
399	0.492621
400	0.339011
401	0.724203
402	0.909312
403	0.562973
404	0.885113
405	1.000000
406	0.505606
407	0.982713
408	0.675734
409	0.929131
410	0.609255
411	0.316808
412	0.483143
413	0.953380
414	0.560076
415	0.512576
416	1.000000
417	1.000000
418	0.646654
419	0.405714
420	0.466661
421	0.502081
422	0.937750
423	0.621986
424	0.479967
425	0.881227
426	0.530281
427	0.509769
428	0.539110
429	0.977738
430	0.997933
431	0.628481
432	0.489741
433	0.482893
434	0.832197
435	1.000000
436	0.558138
437	0.981982
438	1.000000
439	0.702729
440	0.900487
441	0.502728
442	0.371849
443	0.997975
444	1.000000
445	0.475111
446	0.151532
447	0.999905
448	0.768033
449	0.336879
450	0.299181
451	1.000000
452	0.636758
453	0.673735
454	0.980517
455	0.669402
456	0.209368
457	0.603880
458	0.790546
459	0.373100
460	0.678769
461	0.708894
462	0.423079
463	0.514752
464	1.000000
465	0.517893
466	0.161152
467	1.000000
468	1.000000
469	1.000000
470	0.802761
471	0.564767
472	0.150781
473	1.000000
474	0.612489
475	1.000000
476	0.590156
477	1.000000
478	0.900675
479	0.723184
480	0.313059
481	0.360676
482	1.000000
483	1.000000
484	0.734489
485	0.855276
486	0.486549
487	0.945292
488	0.658074
489	0.311832
490	0.518457
491	0.598563
492	0.880742
493	0.528772
494	0.448927
495	0.907530
496	0.556354
497	0.401447
498	0.646112
499	0.401479
500	0.356508
501	0.656601
502	0.927028
503	0.989812
504	0.782539
505	0.718401
506	0.472686
507	0.459439
508	0.967122
509	0.534083
510	0.931539
511	0.965538
512	0.454576
513	0.665000
514	0.644722
515	0.389339
516	0.610535
517	0.724476
518	0.394431
519	1.000000
520	1.000000
521	0.486444
522	0.961975
523	0.634286
524	0.433658
525	1.000000
526	0.529899
527	0.245639
528	1.000000
529	0.538085
530	1.000000
531	0.552786
532	1.000000
533	0.559660
534	0.783052
535	0.823620
536	0.453672
537	0.966846
538	0.579006
539	0.137759
540	1.000000
541	1.000000
542	1.000000
543	0.479307
544	1.000000
545	1.000000
546	0.758419
547	0.275563
548	0.336166
549	1.000000
550	0.539485
551	0.468506
552	0.996539
553	1.000000
554	0.423272
555	0.715625
556	1.000000
557	0.599762
558	1.000000
559	1.000000
560	1.000000
561	1.000000
562	0.480722
563	0.132792
564	0.996602
565	0.666368
566	1.000000
567	0.917556
568	0.367982
569	0.994965
570	0.650016
571	0.206771
572	0.533505
573	1.000000
574	0.521246
575	0.776393
576	1.000000
577	0.764298
578	0.862092
579	0.325035
580	0.286078
581	0.996437
582	0.941032
583	0.491823
584	0.724484
585	0.461126
586	0.164295
587	0.636489
588	0.745201
589	0.998925
590	0.698066
591	0.410671
592	1.000000
593	1.000000
594	0.490197
595	1.000000
596	0.626005
597	0.528346
598	0.779120
599	1.000000
600	0.736957
601	0.392689
602	0.382206
603	1.000000
604	0.671494
605	0.996319
606	1.000000
607	0.423237
608	0.105573
609	1.000000
610	0.552786
611	0.236559
