3	0.611126
4	0.597121
5	0.521394
6	0.578363
7	0.562991
8	0.540005
9	0.585283
10	0.580908
11	0.619189
12	0.549364
13	0.473834
14	0.708990
15	0.572068
16	0.430570
17	0.558416
18	0.716717
19	0.681098
20	0.427356
21	0.534818
22	0.659448
23	0.796235
24	0.588882
25	0.341215
26	0.667252
27	0.710929
28	0.647826
29	0.509052
30	0.553239
31	0.610689
32	0.591920
33	0.596092
34	0.575968
35	0.702863
36	0.441869
37	0.510371
38	0.667592
39	0.655329
40	0.458795
41	0.447716
42	0.637591
43	0.564090
44	0.637740
45	0.484229
46	0.696825
47	0.653774
48	0.534580
49	0.516140
50	0.567935
51	0.512437
52	0.452530
53	0.647085
54	0.625162
55	0.468211
56	0.442038
57	0.701918
58	0.575138
59	0.445904
60	0.671602
61	0.683797
62	0.506542
63	0.612407
64	0.669829
65	0.577880
66	0.576208
67	0.623125
68	0.609051
69	0.606000
70	0.479975
71	0.709232
72	0.561644
73	0.533052
74	0.637686
75	0.588769
76	0.461397
77	0.371399
78	0.380055
79	0.549084
80	0.772090
81	0.654600
82	0.517813
83	0.543792
84	0.727020
85	0.604340
86	0.313594
87	0.461106
88	0.878025
89	0.560392
90	0.477632
91	0.534878
92	0.542140
93	0.539021
94	0.522818
95	0.564562
96	0.587043
97	0.755031
98	0.524641
99	0.378626
100	0.602526
101	0.635573
102	0.433459
103	0.351515
104	0.629816
105	0.636436
106	0.412503
107	0.512485
108	0.687923
109	0.517365
110	0.721741
111	0.495523
112	0.407818
113	0.664129
114	0.648338
115	0.756306
116	0.637595
117	0.534093
118	0.447615
119	0.518531
120	0.539373
121	0.494032
122	0.410581
123	0.517039
124	0.745227
125	0.552950
126	0.485399
127	0.515468
128	0.569931
129	0.547887
130	0.408983
131	0.537222
132	0.595877
133	0.614401
134	0.419957
135	0.668798
136	0.678218
137	0.624590
138	0.549281
139	0.575966
140	0.515883
141	0.504150
142	0.523650
143	0.533705
144	0.573786
145	0.706715
146	0.548905
147	0.523289
148	0.645400
149	0.582017
150	0.498857
151	0.647340
152	0.482481
153	0.508837
154	0.634529
155	0.550717
156	0.617476
157	0.445762
158	0.414569
159	0.664286
160	0.544915
161	0.514235
162	0.533407
163	0.541052
164	0.565694
165	0.586855
166	0.495218
167	0.529837
168	0.677486
169	0.547113
170	0.574798
171	0.602626
172	0.415439
173	0.482692
174	0.497259
175	0.594554
176	0.532649
177	0.394119
178	0.452250
179	0.498483
180	0.444939
181	0.417522
182	0.397975
183	0.626842
184	0.640285
185	0.532302
186	0.504551
187	0.539112
188	0.568504
189	0.644730
190	0.606620
191	0.589860
192	0.669863
193	0.505799
194	0.506386
195	0.602288
196	0.597307
197	0.609595
198	0.446432
199	0.418792
200	0.616396
201	0.691712
202	0.442820
203	0.357498
204	0.655104
205	0.533658
206	0.570869
207	0.618299
208	0.620490
209	0.499697
210	0.460477
211	0.685222
212	0.516739
213	0.857211
214	0.580986
215	0.324803
216	0.679783
217	0.605192
218	0.582268
219	0.525130
220	0.515033
221	0.698785
222	0.679032
223	0.577777
224	0.417073
225	0.544288
226	0.705162
227	0.525552
228	0.601866
229	0.723823
230	0.571477
231	0.334477
232	0.671383
233	0.580972
234	0.437965
235	0.526218
236	0.599421
237	0.759385
238	0.568888
239	0.578612
240	0.690325
241	0.649361
242	0.578536
243	0.461899
244	0.619271
245	0.663992
246	0.722426
247	0.742601
248	0.485278
249	0.379123
250	0.640636
251	0.393029
252	0.535579
253	0.456458
254	0.353193
255	0.562798
256	0.656566
257	0.470320
258	0.608095
259	0.672089
260	0.550659
261	0.532514
262	0.480205
263	0.576685
264	0.519545
265	0.508678
266	0.603716
267	0.412344
268	0.344712
269	0.461289
270	0.592954
271	0.592842
272	0.398466
273	0.596545
274	0.573201
275	0.678603
276	0.454324
277	0.689295
278	0.676053
279	0.493181
280	0.641553
281	0.477968
282	0.514287
283	0.583827
284	0.604729
