3	0.527781
4	0.600905
5	0.999532
6	0.784914
7	1.000000
8	0.696228
9	0.542773
10	0.196732
11	1.000000
12	0.911071
13	0.560279
14	0.963264
15	1.000000
16	0.486421
17	0.131283
18	1.000000
19	0.630318
20	0.322291
21	0.685635
22	0.539227
23	0.999977
24	0.534366
25	0.164402
26	0.969677
27	0.728152
28	0.997828
29	0.994057
30	1.000000
31	0.554577
32	0.480548
33	0.442919
34	1.000000
35	1.000000
36	0.476559
37	0.543954
38	0.995574
39	0.706112
40	0.269932
41	0.458646
42	0.739278
43	0.824103
44	0.418877
45	0.113948
46	1.000000
47	1.000000
48	0.612611
49	0.225439
50	0.552836
51	1.000000
52	0.694324
53	0.985763
54	0.442500
55	1.000000
56	0.561641
57	0.444664
58	0.566324
59	0.435264
60	0.433428
61	1.000000
62	1.000000
63	0.562576
64	0.329347
65	1.000000
66	0.611894
67	0.148576
68	0.995680
69	0.979158
70	0.406094
71	0.540406
72	0.746827
73	0.593022
74	0.963857
75	0.860702
76	0.494136
77	0.344867
78	0.436698
79	0.528889
80	0.978633
81	0.528919
82	0.984012
83	0.626111
84	0.999625
85	0.680492
86	0.226690
87	0.463762
88	0.941868
89	0.603662
90	0.972530
91	0.537299
92	0.300884
93	0.999230
94	0.623421
95	0.309169
96	1.000000
97	0.858365
98	0.379524
99	0.995989
100	0.617274
101	0.461129
102	0.999846
103	0.523911
104	0.932734
105	0.620835
106	0.154316
107	0.939128
108	0.979726
109	0.990399
110	0.990070
111	0.420392
112	0.196970
113	0.941667
114	1.000000
115	0.548582
116	0.431806
117	0.672654
118	0.401957
119	0.990984
120	0.957894
121	0.786375
122	0.435471
123	0.996592
124	0.618352
125	0.999568
126	0.963376
127	0.649470
128	0.819558
129	0.590245
130	0.522154
131	0.506734
132	0.325679
133	0.545910
134	0.538823
135	1.000000
136	1.000000
137	0.560277
138	0.285957
139	0.569249
140	0.941798
141	0.504603
142	0.113219
143	1.000000
144	1.000000
145	1.000000
146	0.876048
147	0.414154
148	0.915051
149	0.629180
150	0.276202
151	0.800625
152	0.480658
